192685286260000,0.61702
192760000011000,0.603378
192760636614000,0.594381
192761272871000,0.572164
192761909656000,0.590537
192762505967000,0.607321
192768569565000,0.632497
192769256065000,0.611323
192769927826000,0.618448
192770569451000,0.618427
192771190415000,0.613208
192771906999000,1.07265
192774007367000,0.506889
192778952938000,0.503881
192779349048000,0.558237
192779821172000,0.58774
192782792043000,0.593882
192783423630000,0.600782
192784064852000,0.609248
192784676070000,0.615315
192785332636000,0.646282
192785989089000,0.647346
192786631249000,0.672915
192787522286000,0.636621
192793671774000,0.646521
192794458351000,0.628214
192795100063000,0.626126
192795812499000,0.612282
192796488341000,0.620284
192797134190000,1.25191
192805659824000,1.29016
192806380155000,0.636572
192807047094000,0.636389
192807778817000,0.606304
192809177139000,0.591301
192809843090000,0.586348
192812014227000,0.598997
192821586216000,0.606209
192891404137000,0.610734
192899517903000,0.625211
192900139402000,0.631961
192901543547000,0.621344
192902259496000,0.608478
192902915290000,0.611208
192905586782000,0.646999
192906232759000,0.641743
192906909670000,0.633004
192908749265000,0.60053
192909379744000,0.610146
192910011821000,0.616355
192911340903000,0.62206
192912016591000,0.612096
192914337694000,0.599976
192915008881000,0.596464
192915634542000,0.597715
192916236072000,1.21043
192916882366000,1.21965
192924500713000,0.61508
192925131139000,0.626812
192925818018000,0.632864
192926484496000,0.62918
192927162021000,0.618502
192928648984000,0.583962
192991152031000,0.589486
193003971577000,0.583229
193049158929000,0.596203
193165071930000,0.578193
193170213705000,1.13696
193265088947000,1.1482
193819226744000,0.60871
193833063785000,0.640235
193833669812000,1.30413
193834361370000,0.625245
193835058044000,1.20924
193835705306000,0.591587
193836351501000,0.599891
193836962186000,0.61633
193876403172000,0.634733
193877074733000,0.620437
193877751708000,0.608915
193878422767000,0.58687
193879044159000,0.576812
193879685842000,0.565548
193880268058000,0.57119
193880833857000,1.15449
193881389726000,0.581481
193881971164000,0.578625
193882552092000,0.57477
193883153882000,0.59883
193884637123000,0.609982
193885198634000,0.619536
193885975005000,1.18722
193886633113000,0.572061
193887248784000,0.534029
193887844466000,0.55443
193888395888000,1.17557
193888826785000,0.645234
193889553564000,1.2508
193890280865000,0.598214
193890961610000,0.572451
193891597948000,1.13639
193892204519000,1.1417
193892751121000,0.565922
193893353398000,0.547207
193893948728000,0.549895
193894459394000,0.565499
193894966016000,0.577262
193895567248000,0.574335
193896158883000,0.566166
193896710925000,0.567077
193897296278000,0.561405
193897857444000,1.12544
193898428949000,0.561544
193899010277000,1.11451
193899582689000,0.557058
193900153375000,0.556187
193900713952000,0.561446
193901280436000,0.563643
193901846841000,0.569559
193902418029000,0.570454
193903000324000,0.569328
193903591015000,0.563417
193904176654000,0.561799
193904753406000,0.559504
193905314937000,1.12072
193905897478000,0.555913
193906453063000,0.55514
193907018695000,0.558244
193907574601000,0.570324
193908126447000,0.574316
193908692765000,1.15042
193909285028000,1.13039
193909855562000,0.56116
193910436312000,0.560346
193911007905000,0.563549
193911563913000,0.577134
193912140438000,0.582066
193912702624000,0.589994
193913298196000,0.581206
193913884440000,0.577477
193914481025000,0.568578
193915062072000,0.568536
193915649391000,0.56737
193916225291000,0.568519
193916806039000,0.56756
193917397466000,0.56675
193917974016000,0.569462
193918555058000,0.568483
193919132556000,0.57028
193919727751000,0.566525
